Name of State,Name of District,Recharge from rainfall During Monsoon Season,Recharge from other sources During Monsoon Season,Recharge from rainfall During Non Monsoon Season,Recharge from other sources During Non Monsoon Season,Total Annual Ground Water Recharge,Total Natural Discharges,Annual Extractable Ground Water Resource,Current Annual Ground Water Extraction For Irrigation,Current Annual Ground Water Extraction For Domestic & Industrial Use,Total Current Annual Ground Water Extraction,Annual GW Allocation for Domestic Use as on 2025,Net Ground Water Availability for future use,Stage of Ground Water Extraction (%),Date,Stage of Ground Water Extraction
State_20,District_24,194.5733413,76.00274182,40.33069168,28.10635687,349.8812177,26.99133366,134.0984309,65.47443609,13.25865353,99.16470903,30.70714673,17.08601994,113.4722301,25-03-2010,Overexploited
State_18,District_99,87.28703866,28.35233038,22.27618053,16.51674575,395.7304749,23.66995369,179.7554234,75.22770931,59.60272026,208.2275941,43.27296474,31.11206808,124.1018437,31-10-2011,Overexploited
State_15,District_60,70.07056044,51.92801505,26.59884862,17.47427792,337.3852877,17.33694574,294.8158229,36.66406434,73.78127547,88.55484493,36.37515714,32.0699285,84.15353279,26-03-2010,Critical
State_9,District_45,112.7870932,77.85195892,38.51110705,12.95655103,280.4152212,10.27362993,224.0906081,35.9798444,20.29943472,77.32653135,23.96641546,65.87861177,35.00558289,02-04-2011,Safe
State_17,District_98,168.5506604,42.42675686,25.44847971,27.35662796,201.7660895,28.68071466,217.9940345,100.5438692,37.48894895,211.5831551,36.81278536,62.31329208,76.9309993,21-04-2011,Critical
State_14,District_3,137.3222345,74.99250913,33.54019741,21.12257263,263.3786346,37.42606997,110.1703974,107.8192079,80.31312584,247.1581201,35.69706292,49.4589778,129.522145,10-09-2010,Overexploited
State_15,District_37,152.1462241,21.95987586,17.41491116,12.20628943,112.3204518,19.05109337,235.9006294,121.0532268,42.93274919,152.5137298,47.24077104,21.12637323,97.5633827,13-03-2010,Critical
State_1,District_43,78.45422723,44.49098727,33.9908526,12.46957178,323.4475227,15.2722732,237.5679574,92.36866685,31.74422158,91.17072463,43.65665744,38.19834697,114.179589,11-08-2010,Overexploited
State_3,District_40,142.842229,63.9304269,44.46054829,27.28000183,233.7866635,45.48170978,129.3222459,103.948708,70.49805972,117.6845116,35.89787695,54.35939685,44.08484288,03-10-2010,Safe
State_16,District_90,98.52505924,70.56718636,44.74558559,5.340850598,106.0069689,21.0009909,170.9284581,21.75724532,27.70828999,67.42867202,23.66028443,46.79853661,145.3639099,03-09-2010,Overexploited
State_11,District_55,175.1455049,66.16325316,38.97377625,13.06816432,118.7520825,18.94450479,123.6508332,41.08219453,90.60876276,197.6152014,41.18305795,12.72925331,72.53046883,07-12-2010,Critical
State_12,District_87,144.3948209,75.82050209,39.83013516,18.85891703,216.2399391,44.28387758,114.6762676,148.0389196,19.50385564,200.1642839,33.00833172,64.95104935,104.972618,27-07-2011,Overexploited
State_10,District_39,79.82844167,20.48709986,32.31709781,8.705436552,275.0264557,42.68428397,56.47401756,29.87915582,73.58948221,222.5266183,49.41079952,7.305177681,22.4533931,16-04-2011,Safe
State_16,District_15,59.69250198,28.075296,33.38672361,7.302468855,239.2611847,27.93385882,121.3029362,108.2424689,54.95938312,35.85256399,19.90024514,37.81946831,36.55150409,30-03-2011,Safe
State_8,District_4,56.39498139,89.51554018,15.34602326,25.38190828,285.7612952,29.56955446,188.4924875,42.89074229,88.29366062,153.6358952,13.18623364,71.00293477,121.6644551,07-01-2010,Overexploited
State_6,District_93,105.7112851,74.53989153,27.75436754,27.36010972,244.0882776,18.70994819,50.40029689,113.1734161,21.35755819,77.13619556,12.79567248,2.002353452,145.8360279,07-07-2010,Overexploited
State_12,District_86,89.8776705,29.03453141,28.03105136,25.59016052,298.5111536,13.13206682,120.804771,111.7787524,71.01054266,104.9942634,35.60121553,56.9982819,61.60719616,04-01-2010,Safe
State_8,District_25,146.9135185,87.36595499,48.33991343,27.46969724,165.7378194,32.93727301,270.3525831,50.44587777,61.48491753,202.6902354,47.57040916,33.45209741,24.83349554,07-10-2011,Safe
State_4,District_13,124.9000752,39.37849743,27.2434745,18.82779928,133.8529562,13.93379686,198.4121463,55.0524719,53.2081128,72.24740352,10.07727657,0.883184342,66.91265826,05-05-2010,Safe
State_8,District_82,89.9028917,58.26079074,31.9737058,25.30645302,278.9301864,27.97098188,201.965706,105.1201928,54.22665371,170.4351851,39.03084188,19.03832711,22.27085694,15-01-2010,Safe
State_18,District_33,72.38566669,31.61572103,31.33005597,14.60106596,245.4068551,47.61988794,150.8410763,70.71118504,74.97792656,174.0045621,36.2826073,94.09461933,45.00850199,09-06-2011,Safe
State_5,District_16,69.0799644,76.80880451,35.47046868,21.65669654,108.0602962,48.11337557,219.1180359,45.29123606,94.39674894,239.9006613,39.29216769,52.11489055,117.821362,22-09-2011,Overexploited
State_9,District_42,179.6990588,73.34835368,39.92931325,29.72088828,214.1445656,19.57329146,97.48319156,115.1183478,18.21264932,200.5354043,24.21621627,99.72272046,141.8214918,28-08-2010,Overexploited
State_4,District_66,86.52169526,36.88899769,19.00167505,10.6431931,131.8376756,34.9645368,254.6867026,40.03917816,11.75523828,206.7997324,42.81985779,52.48167504,31.36838097,26-12-2010,Safe
State_17,District_55,147.7565972,89.07206135,31.14897676,14.74749366,259.4070495,28.96305056,79.17227998,131.2336763,82.51343132,146.9521648,11.78827726,54.39364123,92.52710125,02-06-2011,Critical
State_9,District_99,171.6028892,52.10448194,43.03670829,17.00118443,218.7333039,45.0274051,214.0003387,86.90703813,19.73524488,71.09177758,40.21724402,39.18430129,53.00451,16-11-2010,Safe
State_1,District_42,142.1121967,43.40120729,28.52458855,8.450387176,283.9455733,20.85723457,135.2873315,33.7410785,98.80271165,123.6239405,20.68287765,31.00404187,38.07768635,19-08-2010,Safe
State_20,District_34,178.9347847,32.18636716,21.13830185,7.025965262,341.6806656,10.14809627,236.8782426,110.2294034,65.74134241,150.8877062,29.07351099,25.15455531,48.46742989,30-01-2010,Safe
State_13,District_30,108.8590582,41.293441,36.18836301,25.74307166,189.9006052,16.50244824,187.4411378,87.49119514,68.57797557,179.2522354,42.90545086,34.34206161,95.10919877,18-06-2011,Critical
State_16,District_13,193.4333286,21.7621537,42.95069583,29.41985932,388.6306312,23.98091205,163.0882596,58.74748433,27.90025326,163.6960046,20.85436141,45.98510809,28.46748519,05-06-2010,Safe
State_13,District_13,69.97175063,66.6605994,12.52561172,15.1181266,260.6903502,22.62884519,92.35560052,74.93011943,31.62810793,116.6751224,17.40830047,19.19919502,76.4484175,22-09-2011,Critical
State_14,District_18,65.32242945,87.37845971,41.07161934,7.191245905,285.4872396,41.65451676,209.2053661,58.78390667,69.34152728,88.36888354,37.25252741,22.48750918,37.57962062,06-12-2011,Safe
State_3,District_32,148.8038219,63.91843596,42.86591732,6.645294017,304.201712,37.22242665,293.6924609,54.19335865,91.87541541,67.0107855,31.33579566,27.15447687,55.44801681,03-02-2011,Safe
State_6,District_96,191.4246712,37.54191695,28.4609171,27.28295516,300.019459,21.98225278,256.4008562,41.26909471,98.41514991,182.645985,30.57615475,44.92598919,44.79806287,12-12-2010,Safe
State_18,District_99,171.3325192,22.69353426,49.33222627,16.59535624,253.2912229,28.30975269,65.00204815,67.15972731,27.8227852,171.9877083,20.27078062,65.28133668,134.786815,14-07-2010,Overexploited
State_19,District_39,61.46252892,37.17024586,41.46833363,13.00068291,228.6292873,13.82236416,144.0573446,52.62833682,22.07076604,181.2219425,11.39521223,85.61461503,112.041473,17-06-2010,Overexploited
State_5,District_46,91.90515709,53.28971425,40.9465026,16.91153178,116.1345893,45.92585779,281.3957523,108.8464833,15.0761222,111.9560396,26.41076553,28.71318372,132.9001353,12-01-2011,Overexploited
State_15,District_29,189.5478327,80.7689143,39.91354298,12.95760237,106.6257536,47.41699298,175.7609369,108.9039764,88.14673163,87.72972097,14.26237922,18.37283403,69.85016849,04-05-2011,Safe
State_2,District_62,87.95876492,35.0274282,16.02432413,17.22589438,207.3883584,49.19214142,215.5279565,85.23923153,36.52433622,197.1386923,46.23956603,37.88474649,60.74373743,28-12-2010,Safe
State_10,District_93,167.1755636,77.58331627,18.68923546,26.48890992,200.0982672,44.74211323,278.1498364,121.1327886,10.16308305,200.2024269,11.65001294,89.43830764,69.47633534,27-04-2011,Safe
State_18,District_62,173.7698294,89.35467747,28.55960526,19.80753428,216.3085465,16.95843551,268.4486726,129.3741635,30.14362775,130.2356023,27.26603417,0.986072834,22.41126544,01-09-2010,Safe
State_13,District_57,124.3178155,56.31574785,20.560174,22.36634432,141.5104603,11.84785933,175.4550939,95.36963947,40.63969721,164.6188986,12.08982335,67.78686161,114.2115558,04-08-2011,Overexploited
State_5,District_16,107.9523365,85.71455933,26.60963889,14.11676691,321.4504812,33.1838691,159.4115757,100.4615712,99.18875525,112.1743261,13.82175498,47.71600464,65.4704194,30-08-2011,Safe
State_1,District_56,117.5186649,64.37258784,45.5385644,23.46264696,357.0893244,46.50420108,134.9231546,56.77516827,57.11874345,184.428384,36.35466668,16.1046215,60.73209446,12-08-2011,Safe
State_1,District_10,84.04470415,70.96726697,42.97307568,21.66542712,381.6143906,17.09405447,229.7548608,136.3329961,28.42425528,213.8587513,35.88445044,32.10215263,97.7583385,20-06-2010,Critical
State_18,District_30,183.4086374,62.10227683,35.20159514,7.989049944,247.7086911,10.28171658,121.7466999,23.14678577,40.13365102,181.411321,11.3220878,22.49500439,76.71248852,28-05-2011,Critical
State_15,District_25,117.5929485,57.05381734,44.32481577,19.31607133,310.2597097,42.21984184,112.4719016,65.31832103,39.72769188,142.7681779,10.045259,87.78321679,147.5096379,10-02-2011,Overexploited
State_17,District_84,182.3689161,38.77227534,41.35089556,11.41858741,356.665337,13.07182737,139.0624737,113.8340548,11.77531718,130.9047511,13.15272309,48.18733839,66.31289558,28-07-2011,Safe
State_11,District_5,65.85402199,44.25552476,27.15939727,25.10239174,225.4873333,26.54824128,94.30376422,30.41163626,22.16647488,171.3103232,40.51995591,56.30942779,99.80645949,26-07-2010,Critical
State_17,District_65,198.2412907,43.19760952,18.04260608,15.64844271,192.8238385,37.15549349,223.779954,43.81203857,72.56768137,179.5583962,33.38305891,59.36876193,60.51464308,03-06-2010,Safe
State_13,District_94,116.4909631,65.06311448,30.5680416,29.86710413,381.0173668,19.47190342,204.0601623,96.60714462,20.82258879,152.9204776,11.52472981,63.96171246,148.7773474,17-02-2010,Overexploited
State_1,District_49,57.17462306,29.59629544,39.4491553,7.312510948,254.7029653,13.35850254,170.7196335,92.79917729,30.76608489,167.4873005,29.52388063,49.55556904,77.86443451,11-10-2011,Critical
State_2,District_3,55.70327724,93.34333526,27.45678395,24.50869657,249.176166,40.80084914,147.5814448,116.0606785,41.56635686,51.24951015,38.48117428,1.787353084,102.4367454,01-01-2010,Overexploited
State_9,District_45,161.9310886,77.65241162,36.67087639,21.84254334,153.524829,35.2070034,277.2656357,125.6396431,78.19614501,239.3884136,44.75805578,33.47226869,36.47381722,11-02-2011,Safe
State_3,District_14,148.8553301,52.11565047,13.77309705,24.18747076,132.4465044,49.53961938,57.28094625,36.71534521,62.41608684,203.970074,47.36145963,18.38732407,115.2931479,17-04-2010,Overexploited
State_1,District_30,170.3195837,32.68993156,39.92018945,12.68824489,352.6320587,23.77232133,242.2769359,22.38952867,72.00999865,112.2641313,23.09762252,68.01428429,54.99730752,22-06-2010,Safe
State_16,District_68,65.80513009,90.55937358,42.5085448,17.30136223,284.2399529,12.47049545,275.4773929,109.6530076,61.03110929,153.8187744,15.43329714,5.670465137,78.31972287,21-05-2011,Critical
State_6,District_18,55.33563006,85.90224721,38.27351423,24.91271299,197.7473752,39.37400141,161.5886449,59.18093345,71.52331827,40.41139663,19.47703683,56.38033911,134.8072981,10-05-2010,Overexploited
State_17,District_62,126.2868934,77.73772422,48.6905435,10.81353329,157.5208652,30.86933675,187.6726229,101.3779088,10.25579383,39.07011908,41.04685968,21.06317223,146.1718269,02-02-2011,Overexploited
State_5,District_37,108.1392847,41.72376379,43.0660823,10.65082992,266.6491841,18.52815726,286.115922,39.57079645,93.78083299,85.17563372,48.8593686,94.88458385,75.19437324,21-10-2010,Critical
State_5,District_25,119.2920405,52.19573099,46.12374912,18.77627383,275.1757868,41.26915956,103.0693788,80.97520607,19.98282078,181.7343613,28.65574469,33.55409422,128.5243468,06-07-2011,Overexploited
State_6,District_48,198.7382613,28.2198602,47.34284334,18.08908949,162.0980804,18.15021943,180.0337119,85.57521699,46.56241864,217.4725045,22.21412854,32.52211914,26.93536929,23-03-2011,Safe
State_3,District_65,195.6124937,35.12316198,42.05391967,12.05656176,355.4217244,20.42646619,168.6802818,96.06011613,79.39345332,153.0208936,27.16762328,92.3384668,130.1846239,16-01-2010,Overexploited
State_5,District_53,191.3473085,82.64133099,36.97035368,12.45189126,125.2793098,13.70114217,114.598162,86.71210212,49.17076462,147.0692027,22.19252579,41.73479203,101.8363419,01-10-2011,Overexploited
State_5,District_79,167.5764015,77.20309751,10.22874325,11.94612908,206.8279255,25.97729116,254.6483076,84.43980013,95.21582965,118.5080974,20.25950093,96.28623342,83.53180189,15-12-2010,Critical
State_10,District_73,103.226204,67.47886104,28.63303013,24.28780155,304.1153241,26.75716896,274.9001487,63.25544002,52.08300536,65.55155031,33.7500301,2.417035213,135.6952817,22-07-2010,Overexploited
State_10,District_15,111.8196395,91.65813807,32.84649194,21.29752164,182.2361091,30.58247161,245.4831449,29.25343072,88.7445465,56.03790229,10.62943921,30.63445752,129.8938389,14-05-2010,Overexploited
State_19,District_49,132.4424066,66.66132143,22.1612109,25.81042959,348.3025584,38.35857068,98.83974021,31.63762558,82.9745302,197.3495475,20.38208995,66.61929603,58.60286247,10-06-2011,Safe
State_17,District_88,174.5801685,57.35744,22.72417788,29.38682571,321.960348,46.24403715,71.68715888,76.39117567,98.28876725,234.0507813,36.45528311,89.08569645,122.8934897,23-05-2011,Overexploited
State_14,District_68,60.30692488,47.2296597,48.44637663,16.85410741,336.7068534,15.50936396,201.3611213,66.25310662,93.38930027,130.8223076,11.28250785,25.6405593,32.93382138,07-03-2010,Safe
State_9,District_12,113.6445329,95.23588046,45.66843461,6.667347035,135.7319608,12.17392393,64.27369013,87.09752461,90.83114512,175.0780449,13.32807266,93.0477592,126.9593116,25-04-2011,Overexploited
State_14,District_59,62.39264952,26.61723692,43.96716022,6.20230776,142.1641384,10.74124934,218.2064721,59.628962,75.84439065,231.1806832,21.73584579,59.41214665,107.8092303,04-04-2011,Overexploited
State_1,District_37,127.198638,94.47098976,26.24047207,12.39162598,185.9421213,15.74485512,182.6060551,109.4283119,43.02983325,49.82499925,45.11219194,80.10082432,31.42262302,08-12-2010,Safe
State_19,District_61,184.8351236,86.13717279,10.54794202,28.31361473,255.4231496,36.31797943,215.6964332,132.3141269,19.55128767,199.5059197,40.59544641,39.72073043,108.8004226,08-12-2011,Overexploited
State_13,District_43,167.3727387,30.39439396,13.20888986,18.08032637,324.404823,39.09908312,197.5426934,58.85221454,71.9780547,165.6997146,10.88626518,21.21803826,95.46750597,18-09-2011,Critical
State_13,District_70,84.17636263,65.19874861,22.48785473,11.7946629,350.9592672,41.46022854,155.6756424,45.08792103,98.07886732,161.7001793,30.06851267,91.12354154,97.29151315,08-06-2010,Critical
State_4,District_39,196.3986274,89.32383854,10.62971652,14.97916986,311.3005948,19.74832848,100.219295,35.10347465,75.39439936,94.35889427,20.98749976,93.31358684,57.81231157,10-06-2010,Safe
State_1,District_56,150.1025597,65.74473309,10.68599128,19.96487769,378.5790645,22.23579253,126.425534,100.1130253,93.58564323,180.4565381,35.94582636,49.75751442,54.644636,11-09-2010,Safe
State_17,District_63,51.56415491,92.57598572,46.66413207,21.32374145,321.6230529,29.32538582,181.1251436,77.70127885,82.38742417,204.8555061,38.8621553,0.6495016,119.1295646,11-06-2011,Overexploited
State_8,District_46,88.3120227,95.43870535,38.24634008,8.847987745,191.8803661,12.52732387,212.9670234,44.44204324,24.68032076,54.82879629,44.51450309,10.97829537,53.38575253,03-07-2011,Safe
State_2,District_88,89.10699499,53.79076177,22.3582396,29.42579191,179.5243853,34.44566093,244.8707542,104.9077753,32.42833935,147.3747148,29.01664948,57.30279602,78.01409274,04-06-2010,Critical
State_8,District_11,60.38814594,50.18509291,15.3057831,18.61930567,308.8577351,49.34940135,241.7926796,39.30281379,40.76790416,52.27833982,49.77800354,2.37767023,110.3225698,01-05-2011,Overexploited
State_7,District_62,193.9739777,94.90569232,30.46542872,8.392207945,157.8611706,24.43225246,293.1721858,92.05909176,25.14343999,221.9662842,49.19944429,39.6911924,30.35011267,08-03-2011,Safe
State_2,District_77,121.7382942,74.01120489,10.21384643,27.34088133,127.8144432,40.113899,121.4603622,88.52928961,62.34861994,141.680079,45.28666898,30.33699456,97.29128974,27-01-2010,Critical
State_3,District_98,184.3721896,29.28181451,47.53654975,6.865960777,259.6668625,30.00135662,67.77767705,115.4496142,97.79054717,207.7524516,32.99477981,71.43482754,96.61892844,12-01-2010,Critical
State_18,District_25,98.33232552,23.38333994,26.59260478,27.69338583,346.4924709,15.11247377,136.4142339,27.16425319,78.53129501,110.9788403,25.9202575,5.557867295,108.9497324,08-03-2010,Overexploited
State_12,District_71,68.78503556,65.17032408,26.09339821,29.91414141,130.4139527,33.28949795,235.8236188,135.4234811,48.10480742,57.5172099,24.57545241,48.8731269,68.09065239,26-06-2011,Safe
State_1,District_52,121.1504165,94.41367724,25.6237443,22.51079498,337.5673971,21.99497074,159.5279128,111.3889244,10.40540329,39.12984696,10.48499,57.91142699,78.36737063,06-04-2010,Critical
State_12,District_4,67.09349521,87.53989619,12.77313322,24.26118053,343.4716013,11.37612834,254.4471076,48.09637979,38.194841,91.93211657,19.96697989,61.72910761,62.89601081,03-08-2010,Safe
State_5,District_59,122.9023254,74.06781972,35.53288959,13.43257091,244.6822,35.3971892,187.3315913,43.84269532,57.40833589,83.73141408,38.7523294,40.5157672,125.0618721,13-07-2010,Overexploited
State_17,District_72,188.0445772,31.12926791,39.32014479,28.53942132,117.193093,44.35729397,282.4479307,76.11582784,39.18257865,153.2774343,34.145284,30.43677834,36.9793988,09-10-2011,Safe
State_16,District_20,128.1152213,40.3385107,37.0450159,18.24284915,152.3769554,23.79079068,286.9658605,126.2834928,19.99314307,34.78254437,46.65688757,68.24930337,145.184014,17-10-2010,Overexploited
State_15,District_93,142.474959,90.04089812,15.53741973,23.30971116,312.2278825,25.61182189,67.3261265,129.5834991,49.84884612,144.5255197,12.00089068,84.75690481,102.5287003,28-06-2011,Overexploited
State_15,District_63,73.49576555,34.62457893,33.15360672,28.1026929,313.5333835,45.64086732,164.1033599,87.65929198,32.79275353,116.1897832,16.21106413,69.36176378,135.2978742,08-02-2010,Overexploited
State_5,District_54,56.56034388,42.27515266,32.77937937,29.3794994,369.5065826,42.54435253,202.4222653,131.9054121,91.83091388,156.9668994,41.56975157,93.21023655,75.41008957,25-07-2010,Critical
State_14,District_74,66.62119433,30.3680521,44.73643152,25.83010891,274.805844,38.59811294,113.9681352,20.70768219,19.15790757,184.5318562,24.34030525,71.72635254,63.19627915,09-07-2011,Safe
State_2,District_98,139.7797364,74.08865851,25.16510634,12.57543767,137.2322103,19.95188255,151.7691948,24.5727021,14.42373659,169.5002279,14.73381335,76.4618734,137.0943553,29-04-2011,Overexploited
State_11,District_57,64.25175485,95.51858443,24.85943775,29.16368791,136.4244717,46.4086662,219.4203853,138.5368072,10.47827522,246.6217613,49.8580202,16.79031966,32.85349375,03-12-2010,Safe
State_19,District_90,106.3989335,41.51744253,34.74108235,20.70298828,316.3397072,16.1766303,106.6835567,120.7931509,39.5262716,60.41837565,41.49001211,41.95396445,35.2239401,11-05-2011,Safe
State_7,District_41,132.5137911,58.03252863,35.32290614,28.26606191,155.1353995,35.07082078,200.4953382,78.59178757,69.43481544,124.542142,26.34964147,48.5055331,58.91508094,06-09-2010,Safe
State_6,District_3,108.2979198,70.74717918,28.77140909,21.90262565,198.5156499,11.15204722,224.361957,117.9693171,75.73723776,123.4627621,42.93389908,25.62931623,144.7707476,15-03-2010,Overexploited
State_2,District_6,74.55257022,99.95729986,27.72237449,12.68097405,246.1636021,35.74879225,72.62407777,144.23313,50.7935515,121.7517048,37.2241548,52.85398604,102.2989193,08-01-2011,Overexploited
State_6,District_5,91.06869613,28.3846452,29.76590683,14.2506131,107.4294633,21.08577407,174.382329,120.3716381,71.58957854,176.0356462,41.59899038,29.07919442,92.04518056,03-12-2011,Critical
State_18,District_5,189.2476299,59.88566396,44.44181198,18.76179443,174.6457081,27.98707909,115.7700075,129.5082734,42.39226326,137.7621733,42.6082551,68.75020928,111.6963237,18-05-2010,Overexploited
State_2,District_54,151.3973413,50.80960959,28.44667605,24.75037104,222.3668826,23.81058208,231.096589,118.8788556,70.1025598,143.8351632,13.38914733,47.02884767,74.27169229,02-04-2011,Critical
State_18,District_47,124.4071758,89.26561322,47.59727168,12.94956378,183.8908955,16.91027025,97.38887713,41.86744202,13.65363868,125.1183183,34.91891551,45.88069543,118.5495552,20-03-2011,Overexploited
State_15,District_87,51.9072335,58.07741848,30.16015054,19.49327915,140.9110982,34.8792316,273.0594789,128.3646343,45.16776861,248.1738814,10.27142212,98.3642531,71.11999074,19-12-2010,Critical
State_19,District_49,198.8623101,28.87820197,47.96802773,13.64062484,318.4036773,45.27902221,157.7353341,45.3641466,81.17647099,234.0634967,11.73824985,39.24448485,127.427214,15-02-2011,Overexploited
State_2,District_9,150.7182402,70.75393162,43.31327607,25.39423512,343.9442966,48.36336969,99.50075758,136.0394726,82.27054274,97.69932166,46.15920036,36.22954326,54.74836067,09-11-2011,Safe
State_20,District_99,97.5383716,81.66244946,24.4972529,16.66820234,177.2436928,17.69385453,159.5054491,79.62448675,74.4533901,54.55066345,31.10254885,31.86043713,56.08106571,22-06-2011,Safe
State_6,District_20,181.890299,20.23050013,44.54565685,6.918070671,332.3258484,38.69491096,152.1859407,108.0069778,28.38147585,214.7482393,39.43607943,89.4749221,87.90982971,29-03-2011,Critical
State_1,District_61,88.76474304,88.71653483,14.40253137,9.151313037,215.6660693,36.57357466,157.2297399,84.64131022,32.2484607,249.3774553,43.54003962,49.67238261,75.99895059,23-02-2011,Critical
State_15,District_35,131.6024869,34.88184,47.00188701,6.52761669,252.0057373,23.73511158,196.3903234,32.21882082,99.64798545,94.37395669,47.9834707,60.00144775,104.2550598,26-03-2011,Overexploited
State_10,District_50,145.4106146,64.16554917,35.2657406,17.48257365,356.8003225,10.76396797,180.2934312,57.79389999,19.30402065,108.7126837,44.77411392,18.0818479,67.35779811,08-08-2011,Safe
State_19,District_82,83.15950572,53.26380005,12.17562994,7.658432434,324.9861045,37.59164989,87.44428292,147.885141,26.2596429,237.1592999,29.33245795,54.094236,49.97158438,25-04-2010,Safe
State_17,District_62,196.7595918,77.57230533,35.77026895,7.853499233,341.5350554,47.81979442,66.39476816,144.8929177,21.70236301,186.448494,23.4388123,27.46481929,81.07511317,20-02-2010,Critical
State_5,District_17,162.2287859,49.69292918,48.96990617,28.5262065,141.05355,35.28480488,232.3538622,61.6632967,39.48894673,95.04043299,16.17972945,73.06369213,92.92434493,04-01-2011,Critical
State_4,District_88,133.6719838,89.58105413,12.79202618,26.8163768,120.9158278,27.41170897,189.929359,149.5185846,28.91582517,157.8302281,26.0128593,83.25283488,38.538007,14-11-2011,Safe
State_10,District_3,77.08918973,78.43970888,32.18750839,16.30216492,368.0214187,31.00615576,139.750192,129.9216554,54.79191636,237.7305075,24.65974317,71.48106921,92.37342135,30-05-2011,Critical
State_17,District_32,58.07873105,71.81705369,39.91177399,29.64513302,216.3502809,17.98515231,252.0894556,99.42473493,52.84186362,208.5988835,32.38299368,73.02441663,61.50337168,29-07-2010,Safe
State_10,District_99,98.00897488,83.69924765,42.41034347,5.004663204,186.3639034,40.02176655,147.0146186,25.21620063,91.13550575,193.203197,36.62037635,51.24747041,71.01874503,19-09-2011,Critical
State_17,District_13,162.9781004,80.32184279,26.55309861,20.34948641,317.4088763,39.8567932,248.9912724,137.1880878,13.12659527,192.1391886,49.13301906,71.21180563,56.31135678,10-11-2011,Safe
State_20,District_89,90.39969475,22.87509399,18.16666237,20.41070443,350.924679,15.82069202,126.4390319,92.4658063,38.7891619,69.16447134,39.13544744,42.26869355,141.0833426,11-03-2011,Overexploited
State_5,District_73,130.9334331,51.57874831,11.69369115,16.4360764,358.7468866,45.1191353,68.21132439,132.9018997,63.69921028,211.4298726,35.7499413,65.14891535,108.8337166,15-08-2010,Overexploited
State_2,District_68,159.1920765,94.46458379,33.18904628,14.92369932,194.7991423,20.76758958,283.1599234,128.4757856,64.43215857,90.74609914,23.40369737,25.90392101,54.11984048,25-10-2011,Safe
State_6,District_14,66.1915572,30.05794152,28.11644281,16.38457839,355.6637174,49.29024244,148.6377823,128.290808,53.21136061,234.6806647,11.38015506,6.975701231,103.8540735,25-09-2010,Overexploited
State_2,District_98,152.7947024,78.96772403,47.94977581,15.3740109,112.2801833,25.31612056,248.1731432,110.7626019,83.40989867,110.220798,21.52500515,41.34732641,130.3144132,26-04-2010,Overexploited
State_13,District_11,63.78063316,97.96734491,12.42419631,23.26231194,114.8984474,17.11536235,119.7860333,57.88396803,15.64499543,218.6852873,40.73791602,46.17781558,72.21192708,23-08-2011,Critical
State_11,District_56,194.7694613,24.17589032,37.41581374,8.383885874,287.0557586,24.06880445,211.591278,63.70083351,83.3938989,88.57136879,18.21087763,25.64071582,127.8944762,26-12-2010,Overexploited
State_11,District_67,123.2591195,74.57551045,10.99864888,9.940980515,118.9319107,27.60721315,268.3277183,60.10099764,54.52788164,143.195926,38.48752775,72.77095184,40.07394276,25-11-2010,Safe
State_16,District_92,72.60141616,57.4523313,16.85736707,9.51295571,197.3827506,12.77231092,60.41100558,22.60597994,22.03846256,53.51476501,33.1911937,7.355047898,126.9615774,09-02-2010,Overexploited
State_11,District_29,101.3575454,66.33402043,28.14316,11.56176463,301.8267959,33.12873525,257.6589412,95.7339582,89.71317222,175.2261587,16.87427479,22.27483244,90.23825155,01-07-2010,Critical
State_19,District_9,112.0124674,26.82730692,28.19489771,18.13146047,201.1800688,33.90529759,192.8332512,110.8483772,68.43059016,213.9374405,20.46499225,74.85647185,48.98668344,05-05-2011,Safe
State_15,District_67,163.7277517,23.44055615,37.42802172,7.780218683,153.8799344,39.55721821,201.8679385,131.0025792,24.71911181,188.0584019,29.85214414,43.71242737,72.92837999,28-07-2010,Critical
State_16,District_25,161.5135679,73.34933284,46.40852139,26.70423238,184.4051866,11.16679569,180.7895002,38.22150634,13.02847511,145.1168728,26.7349882,70.5283624,148.439089,30-09-2010,Overexploited
State_11,District_98,141.7910758,85.86475439,35.56128636,12.43403828,237.2725997,31.64952858,268.6187758,90.74380937,22.69986835,39.92549329,41.1425539,56.74858778,121.8622822,29-04-2010,Overexploited
State_16,District_76,65.88960688,82.56122679,48.14140391,9.063449687,242.6157566,12.11629733,60.85833931,21.04105829,64.79181642,235.3570216,39.3761857,95.071275,94.76122698,17-01-2011,Critical
State_8,District_42,72.73540574,63.50445823,45.2646256,21.89053274,334.9000694,38.0457688,115.2570979,32.3621742,26.13666117,185.2077007,32.98298014,59.77958327,34.97130855,20-06-2011,Safe
State_4,District_9,64.0635381,27.98934569,33.37999182,5.952157515,325.0459688,12.22911943,268.9406347,27.04752675,30.31867674,194.0901324,42.89098846,1.486897435,74.31550578,15-09-2010,Critical
State_8,District_79,136.5759175,75.04355551,43.35167804,20.49921412,237.0453414,46.46911393,238.0864256,114.3121444,12.26257532,204.8297266,32.50678163,35.28773505,54.19669682,28-04-2011,Safe
State_4,District_40,181.5707662,39.35111068,35.70310441,22.45496077,353.7002047,38.08330268,54.41129004,30.5377433,75.0637605,194.5035537,48.57557027,14.30606822,29.23014034,24-05-2011,Safe
